,doc_id,date,time_start,time_end,time_slot_start,time_slot_end,time_slot_duration,appointments_count,overtime_delay,event_type,event_time_stamp,delay_caused_due_to_event
185,270c22b0-f8a2-4521-a7c1-6d821d1f9de6,2024-01-14,9:00:00,11:00:00,10:00:00,10:15:00,15,4,11,,,
186,95b02081-86a5-49fe-afb5-58bf8cd88348,2024-03-07,20:00:00,23:00:00,21:00:00,21:15:00,15,6,12,,,
187,c9aaccee-136b-496d-8054-188aca688f7e,2024-03-19,9:00:00,11:00:00,9:00:00,9:15:00,15,4,5,,,
188,f5458a89-1967-49ca-aaef-cea753f501f9,2024-03-02,9:00:00,11:00:00,9:00:00,9:15:00,15,4,9,,,
189,a1c25065-b645-48c6-9aa4-84f58d6b94d0,2024-01-06,20:00:00,23:00:00,21:00:00,21:15:00,15,6,6,,,
190,964a94fc-13f0-4c05-83da-0526829b660e,2024-03-26,18:00:00,20:00:00,18:30:00,18:45:00,15,4,11,delay in arrival,2024-03-03 00:00:00,15
191,5c263cc6-3dac-429c-ab5b-3dac1a1d7e40,2024-02-04,9:00:00,11:00:00,10:00:00,10:15:00,15,4,2,cannot make it,2024-03-14 00:00:00,9
192,729888cc-39f1-476e-9e16-8a7485203e3c,2024-01-17,18:00:00,20:00:00,18:15:00,18:30:00,15,4,10,delay in arrival,2024-01-09 00:00:00,4
193,e5894bae-84c0-443f-b2ea-ebd26b8bdb9d,2024-03-14,9:00:00,11:00:00,9:30:00,9:45:00,15,4,1,,,
194,f0af295e-30b3-4536-8fd6-f2b12c727117,2024-02-14,18:00:00,20:00:00,18:15:00,18:30:00,15,4,2,,,
195,15c8bc29-02bd-41f6-ba22-ae9e6b0c3c1b,2024-02-09,18:00:00,20:00:00,18:00:00,18:15:00,15,4,11,,,
196,8a8d6db1-e542-41aa-a99a-79ea557a1bde,2024-03-13,18:00:00,20:00:00,19:00:00,19:15:00,15,4,3,,,
197,8341632f-a62f-4503-b0ad-0482839ae9c7,2024-01-05,9:00:00,11:00:00,9:00:00,9:15:00,15,4,15,delayed due to patient,2024-03-24 00:00:00,4
198,cd757a73-8c1a-4959-ad97-fc13c1002b20,2024-01-01,18:00:00,20:00:00,18:30:00,18:45:00,15,4,7,,,
199,771f0f6d-4abb-4a22-a384-1685e98dccf8,2024-01-12,20:00:00,23:00:00,20:15:00,20:30:00,15,6,8,,,
200,ed869137-48c2-4773-bdd4-cab6d2f21bcd,2024-03-29,20:00:00,23:00:00,21:00:00,21:15:00,15,6,0,,,
201,8a883993-978f-47d3-bca9-d1506c9a8aea,2024-03-14,9:00:00,11:00:00,9:00:00,9:15:00,15,4,6,delayed due to patient,2024-01-06 00:00:00,8
202,6b62e03d-059d-4e74-b0cb-b6535a1fa1b4,2024-03-14,9:00:00,11:00:00,9:15:00,9:30:00,15,4,7,delayed due to patient,2024-03-27 00:00:00,0
203,5f897a72-59b3-4acd-97da-3e250e71091f,2024-01-27,18:00:00,20:00:00,18:00:00,18:15:00,15,4,9,,,
204,84c25f27-9065-43df-ba38-806cd05923fc,2024-01-03,9:00:00,11:00:00,9:45:00,10:00:00,15,4,7,,,
205,f099cf4f-3527-4507-b676-ca1511d8118c,2024-03-20,9:00:00,11:00:00,9:30:00,9:45:00,15,4,1,,,
206,03ed27f8-24a8-4970-b9a2-f3698ff083e2,2024-02-20,9:00:00,11:00:00,10:00:00,10:15:00,15,4,2,,,
207,ca0defbf-c78a-4687-b248-525bf744df51,2024-02-09,18:00:00,20:00:00,19:00:00,19:15:00,15,4,6,,,
208,234502e3-1686-4fe0-a8fe-e47a52070e3f,2024-01-30,9:00:00,11:00:00,9:00:00,9:15:00,15,4,12,delayed due to patient,2024-03-14 00:00:00,4
209,a916eb6c-29a3-4266-9e9e-049c8cceb15d,2024-03-12,20:00:00,23:00:00,20:00:00,20:15:00,15,6,3,,,
210,dcdbedf4-1ec0-48a0-a66d-4123df1c360c,2024-01-24,20:00:00,23:00:00,20:45:00,21:00:00,15,6,6,,,
211,fe2d1ca8-7d8a-4d7f-8a27-710f8b8c8299,2024-02-19,9:00:00,11:00:00,9:45:00,10:00:00,15,4,12,,,
212,3ca9c7aa-368a-48a0-9368-a94aadfe615b,2024-02-27,20:00:00,23:00:00,20:30:00,20:45:00,15,6,8,cannot make it,2024-02-07 00:00:00,4
213,59b0c23b-bccd-4543-987d-cef0ef7d0cf4,2024-03-26,18:00:00,20:00:00,18:30:00,18:45:00,15,4,12,,,
214,bc3053fc-8b06-4cad-928e-105556292ba0,2024-01-10,9:00:00,11:00:00,9:00:00,9:15:00,15,4,1,delay in arrival,2024-03-28 00:00:00,8
215,acc05238-fcd1-4058-aeb4-478622c48432,2024-01-03,18:00:00,20:00:00,18:30:00,18:45:00,15,4,12,cannot make it,2024-01-14 00:00:00,2
216,861713b8-a712-4f53-95d2-a4735c393b2c,2024-01-12,20:00:00,23:00:00,21:30:00,21:45:00,15,6,5,,,
217,463f569d-3d74-4e87-bc1c-28bb4afc2881,2024-03-17,18:00:00,20:00:00,18:30:00,18:45:00,15,4,2,,,
218,0bca5475-e437-4284-a431-d77ba93384e0,2024-01-27,18:00:00,20:00:00,19:00:00,19:15:00,15,4,8,delay in arrival,2024-01-11 00:00:00,14
219,2ada97f1-af35-4038-801b-8fd346d720f1,2024-02-21,18:00:00,20:00:00,18:30:00,18:45:00,15,4,15,,,
220,c601b9a3-331f-4edc-bac5-191d6032bc98,2024-03-01,18:00:00,20:00:00,19:00:00,19:15:00,15,4,10,delay in arrival,2024-01-21 00:00:00,4
221,6856d438-dda2-42cf-82ea-bc528195d831,2024-03-23,20:00:00,23:00:00,20:30:00,20:45:00,15,6,4,,,
222,2e2d27bf-d5e7-4158-b084-9eb814e0dc1c,2024-02-20,20:00:00,23:00:00,20:45:00,21:00:00,15,6,4,,,
223,c11e0272-6c17-4583-8ba9-5aec903f3add,2024-03-28,9:00:00,11:00:00,9:15:00,9:30:00,15,4,3,delayed due to patient,2024-02-13 00:00:00,8
224,b51d6d2d-1b6f-4cc2-ae4a-7cda2637fe2d,2024-03-15,20:00:00,23:00:00,20:30:00,20:45:00,15,6,14,,,
225,ce264ea9-db84-416b-bf1c-259158ad55cc,2024-03-05,9:00:00,11:00:00,9:30:00,9:45:00,15,4,13,,,
226,556b086d-bf67-41e5-9c98-655015c737d8,2024-02-03,20:00:00,23:00:00,20:00:00,20:15:00,15,6,2,,,
227,8f9ac6b8-1e07-4a96-a814-59fea605235f,2024-03-11,20:00:00,23:00:00,20:15:00,20:30:00,15,6,13,delayed due to patient,2024-01-23 00:00:00,3
228,20b35969-3db3-46f7-bc5d-b4de9a7be7e9,2024-01-24,9:00:00,11:00:00,10:00:00,10:15:00,15,4,14,delayed due to patient,2024-02-04 00:00:00,8
229,0e288c4b-7d7a-4085-a1ca-2172b343bcd3,2024-01-09,9:00:00,11:00:00,9:30:00,9:45:00,15,4,15,,,
230,01027e3c-0ebc-4fec-a19c-edaed7a3681c,2024-02-25,18:00:00,20:00:00,18:30:00,18:45:00,15,4,6,,,
231,ec47a000-a275-4dd8-8e9d-6069c96b3b1c,2024-03-24,9:00:00,11:00:00,9:15:00,9:30:00,15,4,3,,,
232,c8c6935a-8dea-4cd2-a240-5fec39086d42,2024-02-02,9:00:00,11:00:00,9:15:00,9:30:00,15,4,10,cannot make it,2024-01-23 00:00:00,1
233,b2f1b7f3-4acb-4c80-878e-ba96ceb66e97,2024-02-22,9:00:00,11:00:00,9:30:00,9:45:00,15,4,13,,,
234,fa9ace85-e486-49b8-8ee8-15a4d97f521d,2024-03-27,18:00:00,20:00:00,18:00:00,18:15:00,15,4,13,,,
235,4455a890-2c22-4ad1-8c51-a77be42a34cd,2024-01-10,18:00:00,20:00:00,18:15:00,18:30:00,15,4,9,,,
236,25a68308-f7a7-435c-8bac-35ac29b7c7ee,2024-03-19,20:00:00,23:00:00,20:15:00,20:30:00,15,6,1,,,
237,22517ba4-f360-4680-9a96-e4d0be567fd1,2024-02-24,9:00:00,11:00:00,9:00:00,9:15:00,15,4,5,delayed due to patient,2024-01-11 00:00:00,5
238,0387873e-147c-47e0-aa08-4cefe913b34a,2024-03-09,20:00:00,23:00:00,21:30:00,21:45:00,15,6,10,,,
239,8ca7c7e4-9585-495f-b146-c5ba53eaca5a,2024-01-04,18:00:00,20:00:00,18:00:00,18:15:00,15,4,0,delay in arrival,2024-03-23 00:00:00,9
240,5878674b-e7b1-4c07-b922-7274f9b0a3df,2024-01-01,9:00:00,11:00:00,9:00:00,9:15:00,15,4,3,,,
241,7ee86952-af55-43d7-913c-dcef63a14737,2024-03-17,9:00:00,11:00:00,9:15:00,9:30:00,15,4,14,delayed due to patient,2024-01-12 00:00:00,5
242,a1260699-547c-4cdb-abbd-0d0eeb98e440,2024-03-09,18:00:00,20:00:00,18:00:00,18:15:00,15,4,1,,,
243,0f56f264-b714-41d7-af14-b213e63957b6,2024-03-06,20:00:00,23:00:00,20:45:00,21:00:00,15,6,0,,,
244,8ff740a5-18c0-4865-a7e6-cfc4483f1508,2024-02-15,9:00:00,11:00:00,10:00:00,10:15:00,15,4,5,cannot make it,2024-03-29 00:00:00,2
245,d54b2905-0201-414a-be4e-c7d0196ec079,2024-02-21,18:00:00,20:00:00,18:30:00,18:45:00,15,4,4,,,
246,6aff2ec4-67fa-4de8-92ab-4bf2c08d4765,2024-01-05,18:00:00,20:00:00,18:45:00,19:00:00,15,4,6,,,
247,8469127d-2d78-4c76-8d7b-c341b6d268ab,2024-03-17,20:00:00,23:00:00,20:00:00,20:15:00,15,6,10,,,
248,efbd4b05-0e8f-4d02-9565-1c8a57bf17a5,2024-02-15,9:00:00,11:00:00,9:30:00,9:45:00,15,4,0,,,
249,ecb9b5d0-cace-4ba8-8f2d-fb99086bc580,2024-03-10,20:00:00,23:00:00,21:30:00,21:45:00,15,6,15,delay in arrival,2024-03-29 00:00:00,0
250,daf8132b-fe79-49ad-80a1-186efbc57ef5,2024-02-20,18:00:00,20:00:00,19:00:00,19:15:00,15,4,11,,,
251,3f3f6cf8-290d-4b10-9809-043a7bc5004f,2024-01-29,18:00:00,20:00:00,18:00:00,18:15:00,15,4,12,,,
252,c15dd920-e88e-4238-b870-119c8a6468b8,2024-02-16,20:00:00,23:00:00,20:30:00,20:45:00,15,6,10,,,
253,3cdd884b-d361-45de-8de4-59dd08009abf,2024-03-06,20:00:00,23:00:00,20:15:00,20:30:00,15,6,5,,,
254,7c7e737a-f58a-4716-bec3-bf0a78dca8f1,2024-01-14,9:00:00,11:00:00,10:00:00,10:15:00,15,4,5,delay in arrival,2024-03-12 00:00:00,13
255,1fd86012-2557-4ea4-9cc6-e09a4e57af0e,2024-03-05,9:00:00,11:00:00,9:45:00,10:00:00,15,4,13,,,
256,edfd8fa8-1796-4360-8664-852b42002c1a,2024-01-14,9:00:00,11:00:00,9:30:00,9:45:00,15,4,0,,,
257,5aff9227-b094-449b-9f5c-523871865367,2024-02-05,9:00:00,11:00:00,10:00:00,10:15:00,15,4,2,,,
258,a5de46a3-83c0-4271-8a24-682ad745f7cb,2024-02-05,9:00:00,11:00:00,9:00:00,9:15:00,15,4,15,,,
259,f0a6e33f-4106-4302-8490-f44ba83167d5,2024-01-21,9:00:00,11:00:00,9:45:00,10:00:00,15,4,9,delayed due to patient,2024-03-07 00:00:00,7
260,299dc71e-bd85-4639-b344-b66ed6158a40,2024-01-16,9:00:00,11:00:00,10:00:00,10:15:00,15,4,5,,,
261,41952f54-0850-4125-a8c3-6c7f8b871992,2024-02-18,20:00:00,23:00:00,21:30:00,21:45:00,15,6,12,,,
262,f6b68cfb-dd7b-4f61-9afe-4d820bafd17a,2024-03-22,9:00:00,11:00:00,9:30:00,9:45:00,15,4,1,,,
263,fb5ff189-9f0b-4b78-98f1-b10fe3d13dcc,2024-03-18,9:00:00,11:00:00,9:15:00,9:30:00,15,4,11,,,
264,5b33657e-c93d-4fa0-976e-4dd00d06302a,2024-01-20,18:00:00,20:00:00,18:00:00,18:15:00,15,4,6,,,
265,cf998d32-9b01-45ef-919b-ea1ff83bbc61,2024-02-21,18:00:00,20:00:00,18:45:00,19:00:00,15,4,12,,,
266,55deb644-ce26-48e8-a050-03c591a8d49f,2024-02-15,9:00:00,11:00:00,9:00:00,9:15:00,15,4,11,,,
267,1d370eba-5448-421e-b9fe-878c89cb131f,2024-02-24,20:00:00,23:00:00,21:15:00,21:30:00,15,6,3,,,
268,ad17fd62-0fdd-4054-bfbf-4ffafaac0ffc,2024-01-07,9:00:00,11:00:00,10:00:00,10:15:00,15,4,2,delay in arrival,2024-02-24 00:00:00,15
269,cac248a1-701b-460e-81e0-a5c4a3ac29fd,2024-02-06,9:00:00,11:00:00,9:15:00,9:30:00,15,4,15,,,
270,414f96aa-ba08-4fe4-ad84-605334341b7f,2024-03-15,18:00:00,20:00:00,18:30:00,18:45:00,15,4,7,,,
271,7ff1f929-a1ce-4407-9702-5edf7a6b335b,2024-01-10,20:00:00,23:00:00,20:30:00,20:45:00,15,6,2,cannot make it,2024-02-17 00:00:00,7
272,d758833c-35bc-49df-8946-12bd5040aac5,2024-02-28,20:00:00,23:00:00,20:00:00,20:15:00,15,6,10,,,
273,f3bae502-f071-484b-8f5f-3f543bdb6e39,2024-01-25,9:00:00,11:00:00,9:15:00,9:30:00,15,4,11,delay in arrival,2024-03-13 00:00:00,3
274,87d61f5c-7992-4a10-9d3f-cbd4202d0a74,2024-02-26,18:00:00,20:00:00,18:00:00,18:15:00,15,4,3,,,
275,74e58578-eec2-4c5e-a4c3-6ddf81c33974,2024-03-25,9:00:00,11:00:00,9:15:00,9:30:00,15,4,14,,,
276,1ed8e9b0-d442-43c0-bfe4-e69b4db7fc92,2024-02-16,18:00:00,20:00:00,19:00:00,19:15:00,15,4,14,delay in arrival,2024-02-02 00:00:00,12
277,059dac21-1901-4565-888c-3631dd012d6e,2024-02-11,20:00:00,23:00:00,20:15:00,20:30:00,15,6,9,,,
278,41a87899-f7dd-4efb-a43f-0a056e55cd4e,2024-02-19,9:00:00,11:00:00,9:45:00,10:00:00,15,4,12,,,
279,eeeef592-25f1-4edb-b39e-d196e9646f94,2024-01-15,18:00:00,20:00:00,19:00:00,19:15:00,15,4,14,,,
280,dca80896-692b-4dce-9568-94cc95f4e6ef,2024-01-31,9:00:00,11:00:00,9:00:00,9:15:00,15,4,1,,,
281,34609279-0a65-42ce-aade-4f7dea0fd1c6,2024-03-22,9:00:00,11:00:00,10:00:00,10:15:00,15,4,2,delay in arrival,2024-01-01 00:00:00,10
282,a10a3eb4-ae01-42e5-8800-268ef7db98a7,2024-03-20,20:00:00,23:00:00,21:30:00,21:45:00,15,6,10,,,
283,c4e53ae3-6cad-4ec7-b44a-4f5e7ff4e771,2024-01-28,18:00:00,20:00:00,18:15:00,18:30:00,15,4,13,,,
284,e7a61b41-55e5-42e6-83af-8107389593d0,2024-03-21,9:00:00,11:00:00,9:00:00,9:15:00,15,4,13,,,
285,7719087a-c176-4ce5-b863-9279cd1bca12,2024-02-20,9:00:00,11:00:00,9:45:00,10:00:00,15,4,2,cannot make it,2024-03-16 00:00:00,10
286,ad52c636-cfb9-47e2-95d2-60d027b966d3,2024-01-29,9:00:00,11:00:00,9:45:00,10:00:00,15,4,11,,,
287,7ddbcbed-c24d-4b83-8fbb-da65aa122b75,2024-01-06,18:00:00,20:00:00,18:15:00,18:30:00,15,4,4,cannot make it,2024-03-23 00:00:00,6
288,61dff483-98d5-47fc-ba12-ab850bd18637,2024-01-16,20:00:00,23:00:00,21:15:00,21:30:00,15,6,8,,,
289,4085b17a-45c2-4985-b4e4-6c108eb31edf,2024-01-14,9:00:00,11:00:00,10:00:00,10:15:00,15,4,11,cannot make it,2024-02-08 00:00:00,4
290,772f1c3b-f32a-49b3-8d5c-f3dfe1330b90,2024-03-23,9:00:00,11:00:00,10:00:00,10:15:00,15,4,15,,,
291,6fe5b310-9884-4c0c-ad16-e4ec529de299,2024-02-11,20:00:00,23:00:00,20:45:00,21:00:00,15,6,10,,,
292,3e295815-af8f-4335-9b84-fc0b321f0166,2024-01-10,18:00:00,20:00:00,18:15:00,18:30:00,15,4,7,delayed due to patient,2024-01-02 00:00:00,0
293,ca3ec21b-a651-4cd7-ac6c-04096e2084cb,2024-02-18,9:00:00,11:00:00,9:45:00,10:00:00,15,4,2,,,
294,e54dae9e-6912-444f-b414-8120f38a88e5,2024-01-05,20:00:00,23:00:00,20:00:00,20:15:00,15,6,10,,,
295,3c1b8d24-ea09-4446-8f6f-6d5952544bd1,2024-01-09,9:00:00,11:00:00,9:45:00,10:00:00,15,4,8,delay in arrival,2024-01-30 00:00:00,0
296,b8796cbe-d0a2-4ee9-a284-50664f75358b,2024-03-06,20:00:00,23:00:00,21:30:00,21:45:00,15,6,15,,,
297,feca6d86-3441-47c3-a66c-99c657a57be0,2024-01-11,9:00:00,11:00:00,10:00:00,10:15:00,15,4,7,,,
298,796f712e-aad4-4367-8022-8666b2d9e85d,2024-02-17,9:00:00,11:00:00,10:00:00,10:15:00,15,4,6,,,
299,d04cf292-7a6d-4581-acc2-ebe497997501,2024-03-22,9:00:00,11:00:00,10:00:00,10:15:00,15,4,3,,,
300,248d4c9a-0056-4aba-afbc-0968bb6b8f21,2024-03-11,20:00:00,23:00:00,21:15:00,21:30:00,15,6,13,,,
301,63711e1d-53ba-4df2-898d-33cba81c890c,2024-02-14,20:00:00,23:00:00,20:15:00,20:30:00,15,6,11,delay in arrival,2024-02-17 00:00:00,15
302,c146ee91-ea15-4651-a721-204a0209ab38,2024-02-08,20:00:00,23:00:00,20:00:00,20:15:00,15,6,7,delayed due to patient,2024-01-02 00:00:00,11
303,c12c70d4-6584-4a1a-9f9f-9c1852e8c6c6,2024-03-16,18:00:00,20:00:00,18:30:00,18:45:00,15,4,2,,,
304,adf26cf4-8132-4e1d-ae8e-ada57d247e17,2024-03-03,9:00:00,11:00:00,10:00:00,10:15:00,15,4,10,,,
305,6fd89c31-67b2-4874-826f-9f32846c3cb5,2024-02-13,9:00:00,11:00:00,9:00:00,9:15:00,15,4,9,,,
306,40ba91da-6c25-4ac9-beec-d81fdf761ce7,2024-02-10,20:00:00,23:00:00,20:45:00,21:00:00,15,6,3,delayed due to patient,2024-02-29 00:00:00,6
307,e78b5bf6-051f-415a-8ff6-e0ea6b8a29ff,2024-01-09,20:00:00,23:00:00,20:00:00,20:15:00,15,6,4,,,
308,d920f3b1-a80e-47fe-a312-80bf5ca80550,2024-02-26,9:00:00,11:00:00,9:45:00,10:00:00,15,4,13,,,
309,4647f8a0-1c89-4695-b6ea-778e81873349,2024-03-09,20:00:00,23:00:00,20:30:00,20:45:00,15,6,8,cannot make it,2024-01-11 00:00:00,3
310,0f5ae8ec-3ac0-403c-8fc7-51610e0efe2e,2024-02-16,20:00:00,23:00:00,20:00:00,20:15:00,15,6,1,delay in arrival,2024-03-02 00:00:00,7
311,54affb9d-5d56-429d-93fe-0dffd178f2c7,2024-03-12,9:00:00,11:00:00,9:30:00,9:45:00,15,4,7,cannot make it,2024-02-08 00:00:00,5
312,08fcc9a5-5b55-49b7-8f8e-cfc50e58bf01,2024-01-26,20:00:00,23:00:00,21:00:00,21:15:00,15,6,13,,,
313,948cca95-9baf-4c85-ba8c-e62f6c09160a,2024-01-03,9:00:00,11:00:00,9:30:00,9:45:00,15,4,7,,,
314,78ac7469-24f3-44be-939b-a547d8a25bdf,2024-01-13,18:00:00,20:00:00,19:00:00,19:15:00,15,4,14,,,
315,8b364ee3-7697-43d8-a5e7-59eee62ca748,2024-03-16,9:00:00,11:00:00,9:15:00,9:30:00,15,4,13,,,
316,096440f5-4b8e-4180-b429-66c72252a930,2024-01-15,18:00:00,20:00:00,18:30:00,18:45:00,15,4,9,,,
317,0b6c2880-c613-4134-923b-e9a9f5842fbc,2024-03-07,18:00:00,20:00:00,18:30:00,18:45:00,15,4,6,,,
318,e6d66df1-61be-459d-b525-f8829caddd3e,2024-01-03,18:00:00,20:00:00,18:45:00,19:00:00,15,4,13,cannot make it,2024-02-05 00:00:00,15
319,20f76a03-ab2e-4670-86f8-a08f6ca5c2c9,2024-02-03,18:00:00,20:00:00,18:30:00,18:45:00,15,4,14,cannot make it,2024-02-22 00:00:00,3
320,7c5904d4-bdfe-4afe-a527-b1317b5a75ad,2024-01-16,18:00:00,20:00:00,18:45:00,19:00:00,15,4,14,,,
321,a1f4e4aa-47d0-4116-bb34-c14d2cf9433b,2024-01-28,9:00:00,11:00:00,9:15:00,9:30:00,15,4,0,,,
322,968d307c-4a7c-42da-9001-83da624960d6,2024-01-02,18:00:00,20:00:00,18:00:00,18:15:00,15,4,5,,,
323,cbdd8340-8e8d-48a6-b5d7-ac26c4476de3,2024-03-14,20:00:00,23:00:00,21:30:00,21:45:00,15,6,7,delay in arrival,2024-01-19 00:00:00,1
324,609a00a9-5b02-468f-9729-0c876357ba8e,2024-01-30,18:00:00,20:00:00,18:45:00,19:00:00,15,4,8,,,
325,aeba8d8e-b4b4-45d9-9a02-ba1a97d7c3fa,2024-01-12,18:00:00,20:00:00,18:45:00,19:00:00,15,4,3,,,
326,cedd2228-6b9b-414e-9586-0e86179c0f8a,2024-02-07,18:00:00,20:00:00,18:45:00,19:00:00,15,4,8,,,
327,3d14683a-e036-4508-ad2b-4bc9b4936b66,2024-02-16,18:00:00,20:00:00,19:00:00,19:15:00,15,4,11,,,
328,4c60121e-fc20-45f7-a689-659386c0d794,2024-02-19,9:00:00,11:00:00,9:00:00,9:15:00,15,4,6,,,
329,307cfc34-11e2-4c0a-943e-7d89781d846d,2024-02-13,20:00:00,23:00:00,20:15:00,20:30:00,15,6,2,delay in arrival,2024-01-26 00:00:00,2
330,6cdcbbb3-cb49-495f-a9a8-4d5d93caa440,2024-03-04,9:00:00,11:00:00,10:00:00,10:15:00,15,4,15,,,
331,304ae288-3b46-4745-a85c-ceda165db4a0,2024-02-22,9:00:00,11:00:00,10:00:00,10:15:00,15,4,10,,,
332,2d837240-255e-4e7e-9ac0-abe2d0190f86,2024-02-28,18:00:00,20:00:00,18:15:00,18:30:00,15,4,8,,,
333,b4beee4a-52dd-4bc4-a1dd-9329f3cd8feb,2024-03-09,18:00:00,20:00:00,19:00:00,19:15:00,15,4,0,delay in arrival,2024-02-23 00:00:00,15
334,a014a407-cdc6-42ff-a4ba-c67adfe24332,2024-03-29,18:00:00,20:00:00,18:00:00,18:15:00,15,4,4,,,
335,d19c8774-2c36-4361-a901-376bc50a72db,2024-01-25,18:00:00,20:00:00,18:15:00,18:30:00,15,4,11,cannot make it,2024-02-29 00:00:00,3
336,b44c7e31-aaf5-45d2-b77f-5535ad0c03b0,2024-03-14,18:00:00,20:00:00,18:30:00,18:45:00,15,4,13,delay in arrival,2024-02-05 00:00:00,5
337,4b0915e5-42bd-432c-8784-409f4b12c19b,2024-03-27,18:00:00,20:00:00,18:15:00,18:30:00,15,4,2,,,
338,941066c7-f2f7-4668-843b-4e542e75c6e1,2024-03-17,20:00:00,23:00:00,20:00:00,20:15:00,15,6,12,,,
339,6eada9de-c1c8-457c-9cbb-5d398aadabee,2024-01-18,18:00:00,20:00:00,18:15:00,18:30:00,15,4,15,delay in arrival,2024-03-20 00:00:00,1
340,473612c6-56e7-4085-a446-4806cba375d3,2024-02-26,18:00:00,20:00:00,18:00:00,18:15:00,15,4,10,,,
341,c1410cd1-39fc-4a71-a52c-46832d1ca098,2024-01-08,9:00:00,11:00:00,10:00:00,10:15:00,15,4,1,delayed due to patient,2024-02-20 00:00:00,3
342,e5fe93e0-6337-494f-8a16-ecb4f0edeb57,2024-02-26,20:00:00,23:00:00,21:00:00,21:15:00,15,6,15,delayed due to patient,2024-02-09 00:00:00,1
343,7fe1a8c0-c3f1-4eeb-9b43-ca5dd6ac6d0a,2024-01-22,9:00:00,11:00:00,10:00:00,10:15:00,15,4,2,delay in arrival,2024-02-14 00:00:00,12
344,9c51673a-c1c7-4947-968e-5b3fed569f25,2024-02-18,18:00:00,20:00:00,18:45:00,19:00:00,15,4,2,delay in arrival,2024-01-26 00:00:00,4
345,4f52366a-2fd1-41f9-8acc-a92b1647f2d4,2024-02-19,18:00:00,20:00:00,18:30:00,18:45:00,15,4,4,,,
346,f4efca2e-03ee-4234-9d6c-9cbc5c8b2be9,2024-03-22,18:00:00,20:00:00,19:00:00,19:15:00,15,4,12,,,
347,e655d65c-c8d1-4c3c-835f-0841103fd077,2024-03-24,18:00:00,20:00:00,18:30:00,18:45:00,15,4,12,,,
348,3bbe9f46-bac6-4532-93e6-1e2ad6ce335d,2024-01-10,20:00:00,23:00:00,20:45:00,21:00:00,15,6,10,,,
349,6aa87515-4275-4f3d-a544-7668c7103317,2024-01-03,18:00:00,20:00:00,18:45:00,19:00:00,15,4,10,delay in arrival,2024-01-04 00:00:00,12
350,8919a20a-cac4-4a0e-8a16-b685a855307d,2024-01-06,18:00:00,20:00:00,18:45:00,19:00:00,15,4,14,cannot make it,2024-02-15 00:00:00,9
351,0c7c89c0-88f1-4598-a1fc-b52a94cf65c8,2024-02-27,20:00:00,23:00:00,20:15:00,20:30:00,15,6,3,,,
352,832d8f38-2a92-4cd5-9986-a2de2d21b51a,2024-02-06,9:00:00,11:00:00,9:15:00,9:30:00,15,4,14,,,
353,11b093eb-762e-4039-9af5-21a6ffd017a9,2024-01-16,20:00:00,23:00:00,21:15:00,21:30:00,15,6,12,delay in arrival,2024-01-11 00:00:00,12
354,986802d3-2446-4e04-8a23-55589fc6c159,2024-03-12,18:00:00,20:00:00,19:00:00,19:15:00,15,4,7,delayed due to patient,2024-01-28 00:00:00,0
355,ec974353-6539-4455-b3a6-e18269fb4dd2,2024-01-24,9:00:00,11:00:00,9:45:00,10:00:00,15,4,15,cannot make it,2024-03-27 00:00:00,1
356,0a076f31-0970-4f45-86c5-2cbe57644414,2024-02-18,20:00:00,23:00:00,20:45:00,21:00:00,15,6,2,delay in arrival,2024-02-09 00:00:00,2
357,001d17c1-e506-42f7-89ed-3608f334f241,2024-02-16,20:00:00,23:00:00,21:30:00,21:45:00,15,6,10,cannot make it,2024-02-06 00:00:00,1
358,9df7671c-f1bc-46a3-b79c-83f2937fd119,2024-03-25,9:00:00,11:00:00,9:15:00,9:30:00,15,4,2,,,
359,2d2875ff-cfbe-4d75-ae5f-f6e1b9fb94a5,2024-01-14,20:00:00,23:00:00,20:30:00,20:45:00,15,6,14,cannot make it,2024-02-15 00:00:00,12
360,3ae28bca-98ca-483f-bc4d-8eb9bc92eb96,2024-03-16,9:00:00,11:00:00,10:00:00,10:15:00,15,4,3,,,
361,620dfb7b-0a3f-4814-852e-02f4ecc4569e,2024-01-25,18:00:00,20:00:00,18:00:00,18:15:00,15,4,5,cannot make it,2024-02-08 00:00:00,9
362,f8c0ea9b-01d8-4d53-9278-017a111e1360,2024-01-11,20:00:00,23:00:00,21:15:00,21:30:00,15,6,13,,,
363,af8ddb2d-7aa4-40b3-a4cd-70363313da3b,2024-02-13,20:00:00,23:00:00,20:00:00,20:15:00,15,6,15,,,
364,9c0105d4-99ad-4239-a856-7305681e8f76,2024-02-16,18:00:00,20:00:00,18:30:00,18:45:00,15,4,1,,,
365,0aea1b78-28c2-4b8b-96db-eda17c127970,2024-02-01,18:00:00,20:00:00,18:45:00,19:00:00,15,4,2,cannot make it,2024-02-19 00:00:00,2
366,c482b363-6dae-4b72-b300-7fd543fb0804,2024-01-21,18:00:00,20:00:00,19:00:00,19:15:00,15,4,4,cannot make it,2024-02-17 00:00:00,13
367,74a9f324-c56f-4dd8-8062-10f3b150a4ca,2024-02-07,18:00:00,20:00:00,18:15:00,18:30:00,15,4,14,,,
368,a2a67a82-2593-46ee-9e7d-be70b76fe166,2024-01-07,20:00:00,23:00:00,21:15:00,21:30:00,15,6,13,,,
